"Date","Taiwan_Accumulate","World_Accumulate"
"2021-09-06 00:00:00",16035,220541855
"2021-09-07 00:00:00",16047,220992807
"2021-09-08 00:00:00",16056,221647940
"2021-09-09 00:00:00",16062,222281423
"2021-09-10 00:00:00",16069,222894854
"2021-09-11 00:00:00",16074,223540054
"2021-09-12 00:00:00",16088,224041516
"2021-09-13 00:00:00",16093,224415440
"2021-09-14 00:00:00",16098,224991529
"2021-09-15 00:00:00",16103,225516973
"2021-09-16 00:00:00",16115,226108177
"2021-09-17 00:00:00",16123,226775649
"2021-09-18 00:00:00",16129,227148553
"2021-09-19 00:00:00",16141,227759500
"2021-09-20 00:00:00",16147,228118636
"2021-09-21 00:00:00",16152,228628675
"2021-09-22 00:00:00",16159,229084083
"2021-09-23 00:00:00",16168,229617590
"2021-09-24 00:00:00",16176,230129170
"2021-09-25 00:00:00",16181,230676498
"2021-09-26 00:00:00",16189,231065174
"2021-09-27 00:00:00",16198,231405696
"2021-09-28 00:00:00",16205,231889572
"2021-09-29 00:00:00",16216,232321914
"2021-09-30 00:00:00",16223,232802993
"2021-10-01 00:00:00",16234,233292846
"2021-10-02 00:00:00",16244,233838922
"2021-10-03 00:00:00",16250,234200740
"2021-10-04 00:00:00",16255,234508527
"2021-10-05 00:00:00",16262,234936339
"2021-10-06 00:00:00",16267,235354848
"2021-10-07 00:00:00",16271,235806714
"2021-10-08 00:00:00",16283,236260209
"2021-10-09 00:00:00",16287,236732954
"2021-10-10 00:00:00",16294,237089727
"2021-10-11 00:00:00",16305,237395079
"2021-10-12 00:00:00",16309,237770001
"2021-10-13 00:00:00",16313,238192612
"2021-10-14 00:00:00",16321,238642923
"2021-10-15 00:00:00",16325,239084588
"2021-10-16 00:00:00",16336,239546215
"2021-10-17 00:00:00",16337,239903302
"2021-10-18 00:00:00",16337,240211330
"2021-10-19 00:00:00",16343,240611929
"2021-10-20 00:00:00",16347,241036414
"2021-10-21 00:00:00",16349,241496222
"2021-10-22 00:00:00",16357,241953856
"2021-10-23 00:00:00",16364,242426922
"2021-10-24 00:00:00",16368,242831206
"2021-10-25 00:00:00",16376,243156912
"2021-10-26 00:00:00",16380,243539660
"2021-10-27 00:00:00",16388,243965416
"2021-10-28 00:00:00",16394,244460171
"2021-10-29 00:00:00",16399,244973009
"2021-10-30 00:00:00",16406,245478214
"2021-10-31 00:00:00",16412,245873348
"2021-11-01 00:00:00",16417,246201909
"2021-11-02 00:00:00",16421,246621499
"2021-11-03 00:00:00",16428,247007465
"2021-11-04 00:00:00",16430,247520674
"2021-11-05 00:00:00",16437,248033306
"2021-11-06 00:00:00",16438,248572608
"2021-11-07 00:00:00",16442,249008204
"2021-11-08 00:00:00",16445,249344248
"2021-11-09 00:00:00",16451,249787342
"2021-11-10 00:00:00",16456,250259294
"2021-11-11 00:00:00",16465,250804616
"2021-11-12 00:00:00",16475,251336695
"2021-11-13 00:00:00",16479,251900425
"2021-11-14 00:00:00",16487,252400615
"2021-11-15 00:00:00",16496,252760561
"2021-11-16 00:00:00",16498,253259264
"2021-11-17 00:00:00",16503,253773458
"2021-11-18 00:00:00",16506,254365814
"2021-11-19 00:00:00",16516,254985770
"2021-11-20 00:00:00",16520,255609655
"2021-11-21 00:00:00",16529,256109539
"2021-11-22 00:00:00",16532,256521285
"2021-11-23 00:00:00",16539,257045932
"2021-11-24 00:00:00",16544,257659504
"2021-11-25 00:00:00",16554,258336809
"2021-11-26 00:00:00",16566,258917456
"2021-11-27 00:00:00",16578,259542721
"2021-11-28 00:00:00",16588,260049381
"2021-11-29 00:00:00",16596,260446893
"2021-11-30 00:00:00",16601,261045836
"2021-12-01 00:00:00",16609,261666098
"2021-12-02 00:00:00",16626,262354368
"2021-12-03 00:00:00",16637,263063380
"2021-12-04 00:00:00",16648,263788479
"2021-12-05 00:00:00",16652,264353622
"2021-12-06 00:00:00",16662,264789516
"2021-12-07 00:00:00",16683,265348485
"2021-12-08 00:00:00",16688,266000048
"2021-12-09 00:00:00",16704,266713286
"2021-12-10 00:00:00",16721,267398071
"2021-12-11 00:00:00",16731,268047238
"2021-12-12 00:00:00",16737,268659704
"2021-12-13 00:00:00",16742,269105912
"2021-12-14 00:00:00",16752,269699381
"2021-12-15 00:00:00",16759,270338532
"2021-12-16 00:00:00",16771,271060587
"2021-12-17 00:00:00",16786,271805864
"2021-12-18 00:00:00",16799,272553604
"2021-12-19 00:00:00",16805,273131798
"2021-12-20 00:00:00",16816,273637568
"2021-12-21 00:00:00",16826,274351777
"2021-12-22 00:00:00",16840,275098619
"2021-12-23 00:00:00",16853,276022794
"2021-12-24 00:00:00",16873,277001154
"2021-12-25 00:00:00",16891,277844136
"2021-12-26 00:00:00",16915,278443343
"2021-12-27 00:00:00",16931,278895956
"2021-12-28 00:00:00",16950,280290290
"2021-12-29 00:00:00",16964,281657848
"2021-12-30 00:00:00",16988,283316043
"2021-12-31 00:00:00",17029,285219927
"2022-01-01 00:00:00",17050,286858296
"2022-01-02 00:00:00",17070,288156422
"2022-01-03 00:00:00",17095,289044473
"2022-01-04 00:00:00",17129,291241130
"2022-01-05 00:00:00",17155,293739852
"2022-01-06 00:00:00",17198,296246534
"2022-01-07 00:00:00",17258,298707606
"2022-01-08 00:00:00",17302,301634427
"2022-01-09 00:00:00",17362,303939442
"2022-01-10 00:00:00",17393,305813746
"2022-01-11 00:00:00",17463,308793151
"2022-01-12 00:00:00",17559,311818746
"2022-01-13 00:00:00",17624,314819303
"2022-01-14 00:00:00",17692,318273536
"2022-01-15 00:00:00",17769,321748710
"2022-01-16 00:00:00",17820,324145485
"2022-01-17 00:00:00",17885,326465680
"2022-01-18 00:00:00",17951,329139272
"2022-01-19 00:00:00",18005,332548376
"2022-01-20 00:00:00",18042,336770876
"2022-01-21 00:00:00",18109,340384968
"2022-01-22 00:00:00",18238,344238126
"2022-01-23 00:00:00",18325,347301756
"2022-01-24 00:00:00",18376,349612526
"2022-01-25 00:00:00",18411,352663098
"2022-01-26 00:00:00",18503,356491684
"2022-01-27 00:00:00",18566,360366234
"2022-01-28 00:00:00",18634,364077905
"2022-01-29 00:00:00",18681,367733668
"2022-01-30 00:00:00",18735,370571242
"2022-01-31 00:00:00",18790,373286036
"2022-02-01 00:00:00",18850,375223001
"2022-02-02 00:00:00",18903,379355355
"2022-02-03 00:00:00",18958,382728644
"2022-02-04 00:00:00",19029,385952013
"2022-02-05 00:00:00",19101,388948768
"2022-02-06 00:00:00",19144,391409133
"2022-02-07 00:00:00",19192,393338328
"2022-02-08 00:00:00",19239,395395798
"2022-02-09 00:00:00",19293,397964623
"2022-02-10 00:00:00",19376,400784345
"2022-02-11 00:00:00",19455,403270541
"2022-02-12 00:00:00",19515,405813729
"2022-02-13 00:00:00",19567,407795466
"2022-02-14 00:00:00",19621,409339950
"2022-02-15 00:00:00",19666,410964873
"2022-02-16 00:00:00",19732,412920270
"2022-02-17 00:00:00",19797,415048066
"2022-02-18 00:00:00",19864,417094856
"2022-02-19 00:00:00",19937,419201146
"2022-02-20 00:00:00",20007,420895656
"2022-02-21 00:00:00",20056,422236461
"2022-02-22 00:00:00",20100,423546980
"2022-02-23 00:00:00",20156,425223803
"2022-02-24 00:00:00",20236,427106622
"2022-02-25 00:00:00",20304,428863020
"2022-02-26 00:00:00",20373,430505875
"2022-02-27 00:00:00",20433,431967150
"2022-02-28 00:00:00",20489,433082932
"2022-03-01 00:00:00",20533,434264876
"2022-03-02 00:00:00",20582,435757321
"2022-03-03 00:00:00",20653,437501575
"2022-03-04 00:00:00",20717,439198817
"2022-03-05 00:00:00",20797,440974881
"2022-03-06 00:00:00",20840,442400422
"2022-03-07 00:00:00",20869,443735303
"2022-03-08 00:00:00",20922,445119957
"2022-03-09 00:00:00",20999,446741140
"2022-03-10 00:00:00",21081,448614150
"2022-03-11 00:00:00",21163,450432100
"2022-03-12 00:00:00",21225,452213112
"2022-03-13 00:00:00",21288,454023088
"2022-03-14 00:00:00",21363,455334916
"2022-03-15 00:00:00",21402,456641998
"2022-03-16 00:00:00",21492,458610157
"2022-03-17 00:00:00",21583,460567150
"2022-03-18 00:00:00",21658,463140045
"2022-03-19 00:00:00",21784,465134189
"2022-03-20 00:00:00",21905,466903053
"2022-03-21 00:00:00",22003,468092240
"2022-03-22 00:00:00",22092,469361162
"2022-03-23 00:00:00",22188,471177369
"2022-03-24 00:00:00",22327,473104300
"2022-03-25 00:00:00",22463,474906566
"2022-03-26 00:00:00",22566,476638402
"2022-03-27 00:00:00",22769,478141391
"2022-03-28 00:00:00",22896,479163213
"2022-03-29 00:00:00",22992,480442757
"2022-03-30 00:00:00",23155,482122241
"2022-03-31 00:00:00",23393,483820884
"2022-04-01 00:00:00",23629,485353777
"2022-04-02 00:00:00",24033,486737071
"2022-04-03 00:00:00",24312,487884021
"2022-04-04 00:00:00",24585,488826797
"2022-04-05 00:00:00",24866,489587526
"2022-04-06 00:00:00",25225,490913629
"2022-04-07 00:00:00",25756,492176442
"2022-04-08 00:00:00",26263,493394971
"2022-04-09 00:00:00",26836,494611762
"2022-04-10 00:00:00",27410,495543404
"2022-04-11 00:00:00",28040,496191237
"2022-04-12 00:00:00",28666,496832937
"2022-04-13 00:00:00",29593,497969388
"2022-04-14 00:00:00",30574,498980184
"2022-04-15 00:00:00",31858,499956326
"2022-04-16 00:00:00",33205,500810711
"2022-04-17 00:00:00",34507,501367610
"2022-04-18 00:00:00",35983,501837929
"2022-04-19 00:00:00",37710,502196735
"2022-04-20 00:00:00",40186,502901019
"2022-04-21 00:00:00",43243,503867735
"2022-04-22 00:00:00",47100,504735402
"2022-04-23 00:00:00",51298,505609409
"2022-04-24 00:00:00",56468,506197299
"2022-04-25 00:00:00",61686,506690362
"2022-04-26 00:00:00",68022,507044006
"2022-04-27 00:00:00",76938,507828298
"2022-04-28 00:00:00",88446,508547814
"2022-04-29 00:00:00",100753,509216611
"2022-04-30 00:00:00",115883,509864291
"2022-05-01 00:00:00",132955,510375549
"2022-05-02 00:00:00",150808,510675005
"2022-05-03 00:00:00",173942,510946461
"2022-05-04 00:00:00",202429,511588267
"2022-05-05 00:00:00",232402,512228463
"2022-05-06 00:00:00",268569,512782326
"2022-05-07 00:00:00",314983,513403539
"2022-05-08 00:00:00",357271,513953144
"2022-05-09 00:00:00",397504,514260341
"2022-05-10 00:00:00",448332,514634282
"2022-05-11 00:00:00",505455,515325068
"2022-05-12 00:00:00",570870,515998334
"2022-05-13 00:00:00",635870,516628670
"2022-05-14 00:00:00",699824,517217091
"2022-05-15 00:00:00",768543,517812312
"2022-05-16 00:00:00",830257,518127394
"2022-05-17 00:00:00",896059,518512130
"2022-05-18 00:00:00",981415,519234461
"2022-05-19 00:00:00",1070561,519936561
"2022-05-20 00:00:00",1156291,520507766
"2022-05-21 00:00:00",1240897,521089458
"2022-05-22 00:00:00",1320371,521530009
"2022-05-23 00:00:00",1386640,521829707
"2022-05-24 00:00:00",1469019,522180362
"2022-05-25 00:00:00",1558408,522768306
"2022-05-26 00:00:00",1640315,523430046
"2022-05-27 00:00:00",1735170,523942318
"2022-05-28 00:00:00",1816051,524444497
"2022-05-29 00:00:00",1892656,524785314
"2022-05-30 00:00:00",1952759,525018982
"2022-05-31 00:00:00",2033464,525254232
"2022-06-01 00:00:00",2121231,526524368
"2022-06-02 00:00:00",2198161,527225619
"2022-06-03 00:00:00",2274666,527732855
"2022-06-04 00:00:00",2342794,528303945
"2022-06-05 00:00:00",2404871,528625759
"2022-06-06 00:00:00",2457881,528863042
"2022-06-07 00:00:00",2540871,529194268
"2022-06-08 00:00:00",2620941,529830880
"2022-06-09 00:00:00",2693787,530538508
"2022-06-10 00:00:00",2762080,531109208
"2022-06-11 00:00:00",2841696,531718316
"2022-06-12 00:00:00",2892263,532099988
"2022-06-13 00:00:00",2937363,532387463
"2022-06-14 00:00:00",3003501,532755219
"2022-06-15 00:00:00",3072432,533494106
"2022-06-16 00:00:00",3135565,534232824
"2022-06-17 00:00:00",3190787,534829326
"2022-06-18 00:00:00",3244453,535427190
"2022-06-19 00:00:00",3295076,535780585
"2022-06-20 00:00:00",3330695,536027489
"2022-06-21 00:00:00",3387061,536517487
"2022-06-22 00:00:00",3439279,537388235
"2022-06-23 00:00:00",3487599,538189462
"2022-06-24 00:00:00",3533335,538949298
"2022-06-25 00:00:00",3573703,539797947
"2022-06-26 00:00:00",3613345,540214479
"2022-06-27 00:00:00",3641921,540520993
"2022-06-28 00:00:00",3686338,541127934
"2022-06-29 00:00:00",3728363,542139255
"2022-06-30 00:00:00",3767283,543134176
"2022-07-01 00:00:00",3803083,544136585
"2022-07-02 00:00:00",3837856,545105068
"2022-07-03 00:00:00",3870528,545661414
"2022-07-04 00:00:00",3893643,546003853
"2022-07-05 00:00:00",3929627,546628443
"2022-07-06 00:00:00",3964188,547839497
"2022-07-07 00:00:00",3995621,548908716
"2022-07-08 00:00:00",4026067,550090569
"2022-07-09 00:00:00",4054189,551171140
"2022-07-10 00:00:00",4082028,551784919
"2022-07-11 00:00:00",4101156,552202112
"2022-07-12 00:00:00",4132429,552982096
"2022-07-13 00:00:00",4162290,554290162
"2022-07-14 00:00:00",4189929,555409877
"2022-07-15 00:00:00",4215200,556744392
"2022-07-16 00:00:00",4240466,557804218
"2022-07-17 00:00:00",4264788,558699445
"2022-07-18 00:00:00",4282777,559250230
"2022-07-19 00:00:00",4309904,559831604
"2022-07-20 00:00:00",4337076,561008443
"2022-07-21 00:00:00",4362227,562178423
"2022-07-22 00:00:00",4386289,563993024
"2022-07-23 00:00:00",4408857,565157544
"2022-07-24 00:00:00",4430583,566064394
"2022-07-25 00:00:00",4447707,566668480
"2022-07-26 00:00:00",4472755,567322534
"2022-07-27 00:00:00",4498416,568481326
"2022-07-28 00:00:00",4522365,569682810
"2022-07-29 00:00:00",4545636,570924115
"2022-07-30 00:00:00",4567122,572024595
"2022-07-31 00:00:00",4588185,573140430
"2022-08-01 00:00:00",4604761,573745490
"2022-08-02 00:00:00",4628294,574388359
"2022-08-03 00:00:00",4652186,575325118
"2022-08-04 00:00:00",4675128,576622374
"2022-08-05 00:00:00",4696969,578077454
"2022-08-06 00:00:00",4716819,579049282
"2022-08-07 00:00:00",4738861,579903770
"2022-08-08 00:00:00",4754268,581036578
"2022-08-09 00:00:00",4777903,581500478
"2022-08-10 00:00:00",4801676,582429157
"2022-08-11 00:00:00",4824550,583593288
"2022-08-12 00:00:00",4846501,584590912
"2022-08-13 00:00:00",4867766,585434294
"2022-08-14 00:00:00",4888840,586141683
"2022-08-15 00:00:00",4904622,586658997
"2022-08-16 00:00:00",4927754,587169954
"2022-08-17 00:00:00",4952570,588100793
"2022-08-18 00:00:00",4975970,589292954
"2022-08-19 00:00:00",4998765,590276963
"2022-08-20 00:00:00",5020895,591109580
"2022-08-21 00:00:00",5043275,591943718
"2022-08-22 00:00:00",5060178,592502905
"2022-08-23 00:00:00",5086521,592996634
"2022-08-24 00:00:00",5115052,593841141
"2022-08-25 00:00:00",5142279,594723120
"2022-08-26 00:00:00",5168997,595481020
"2022-08-27 00:00:00",5194850,596202183
"2022-08-28 00:00:00",5221585,596801375
"2022-08-29 00:00:00",5242009,597261293
"2022-08-30 00:00:00",5273449,597676270
"2022-08-31 00:00:00",5308029,598478659
"2022-09-01 00:00:00",5342106,599264720
"2022-09-02 00:00:00",5375883,599936737
"2022-09-03 00:00:00",5408641,600544918
"2022-09-04 00:00:00",5442981,601103544
"2022-09-05 00:00:00",5467059,601466236
"2022-09-06 00:00:00",5503725,601801346
"2022-09-07 00:00:00",5544974,602450736
"2022-09-08 00:00:00",5580027,603139362
"2022-09-09 00:00:00",5614227,603683903
"2022-09-10 00:00:00",5650028,604220727
"2022-09-11 00:00:00",5682133,604674665
"2022-09-12 00:00:00",5707688,604973153
"2022-09-13 00:00:00",5754683,605312213
"2022-09-14 00:00:00",5804343,605902029
"2022-09-15 00:00:00",5849748,606537862
"2022-09-16 00:00:00",5891355,607102924
"2022-09-17 00:00:00",5930927,607633956
"2022-09-18 00:00:00",5970438,608120460
"2022-09-19 00:00:00",5998860,608383855
"2022-09-20 00:00:00",6043539,608658643
"2022-09-21 00:00:00",6090373,609140645
"2022-09-22 00:00:00",6132794,609669665
"2022-09-23 00:00:00",6172769,610223922
"2022-09-24 00:00:00",6211093,610808928
"2022-09-25 00:00:00",6250051,611136073
"2022-09-26 00:00:00",6278794,611467362
"2022-09-27 00:00:00",6324578,611715965
"2022-09-28 00:00:00",6373121,612258975
"2022-09-29 00:00:00",6417941,612825468
"2022-09-30 00:00:00",6461400,613379285
"2022-10-01 00:00:00",6504422,613930842
"2022-10-02 00:00:00",6547708,614343715
"2022-10-03 00:00:00",6581117,614593773
"2022-10-04 00:00:00",6630642,614820359
"2022-10-05 00:00:00",6685516,615274238
"2022-10-06 00:00:00",6731939,615832210
"2022-10-07 00:00:00",6782664,616421613
"2022-10-08 00:00:00",6826989,617078335
"2022-10-09 00:00:00",6871538,617526380
"2022-10-10 00:00:00",6903610,617761246
"2022-10-11 00:00:00",6945018,617966592
"2022-10-12 00:00:00",6997376,618582201
"2022-10-13 00:00:00",7050750,619211907
"2022-10-14 00:00:00",7098970,619807146
"2022-10-15 00:00:00",7142418,620384604
"2022-10-16 00:00:00",7183912,620781522
"2022-10-17 00:00:00",7212738,621014472
"2022-10-18 00:00:00",7257592,621194191
"2022-10-19 00:00:00",7302188,621796629
"2022-10-20 00:00:00",7341966,622298792
"2022-10-21 00:00:00",7379205,622932698
"2022-10-22 00:00:00",7414829,623412523
"2022-10-23 00:00:00",7450158,623772277
"2022-10-24 00:00:00",7476478,623985004
"2022-10-25 00:00:00",7515630,624166458
"2022-10-26 00:00:00",7555884,624671072
"2022-10-27 00:00:00",7591541,625198318
"2022-10-28 00:00:00",7626103,625596194
"2022-10-29 00:00:00",7658580,626011198
"2022-10-30 00:00:00",7690110,626313278
"2022-10-31 00:00:00",7712726,626493860
"2022-11-01 00:00:00",7746969,626666601
"2022-11-02 00:00:00",7780125,627027273
"2022-11-03 00:00:00",7810077,627354283
"2022-11-04 00:00:00",7837658,627829926
"2022-11-05 00:00:00",7863193,628329057
"2022-11-06 00:00:00",7887538,628600491
"2022-11-07 00:00:00",7904094,628791377
"2022-11-08 00:00:00",7929052,628978365
"2022-11-09 00:00:00",7953885,629382452
"2022-11-10 00:00:00",7976205,629791671
"2022-11-11 00:00:00",7996490,630195409
"2022-11-12 00:00:00",8015698,630866256
"2022-11-13 00:00:00",8034295,631143321
"2022-11-14 00:00:00",8050901,631353048
"2022-11-15 00:00:00",8069442,631557382
"2022-11-16 00:00:00",8092118,631993232
"2022-11-17 00:00:00",8112234,632415565
"2022-11-18 00:00:00",8130231,632913162
"2022-11-19 00:00:00",8146790,633561967
"2022-11-20 00:00:00",8163008,633879023
"2022-11-21 00:00:00",8174903,634095534
"2022-11-22 00:00:00",8193072,634325346
"2022-11-23 00:00:00",8210955,634806319
"2022-11-24 00:00:00",8226995,635357853
"2022-11-25 00:00:00",8241178,635770253
"2022-11-26 00:00:00",8254423,636515145
"2022-11-27 00:00:00",8267720,636857743
"2022-11-28 00:00:00",8278371,637174193
"2022-11-29 00:00:00",8295652,637405787
"2022-11-30 00:00:00",8313366,637961352
"2022-12-01 00:00:00",8329008,638902910
"2022-12-02 00:00:00",8343081,639487429
"2022-12-03 00:00:00",8356217,640082410
"2022-12-04 00:00:00",8369226,640714598
"2022-12-05 00:00:00",8379467,640983913
"2022-12-06 00:00:00",8395477,641251228
"2022-12-07 00:00:00",8412200,641870082
"2022-12-08 00:00:00",8427473,642497865
"2022-12-09 00:00:00",8441828,643111366
"2022-12-10 00:00:00",8456104,643643278
"2022-12-11 00:00:00",8470187,644312826
"2022-12-12 00:00:00",8481040,644631590
"2022-12-13 00:00:00",8498195,645047072
"2022-12-14 00:00:00",8515833,645710098
"2022-12-15 00:00:00",8531911,646429507
"2022-12-16 00:00:00",8547315,647090334
"2022-12-17 00:00:00",8562931,647978644
"2022-12-18 00:00:00",8578053,648449754
"2022-12-19 00:00:00",8588414,648782010
"2022-12-20 00:00:00",8605539,649155582
"2022-12-21 00:00:00",8624680,649779680
"2022-12-22 00:00:00",8644555,650489887
"2022-12-23 00:00:00",8663616,651190216
"2022-12-24 00:00:00",8681672,651960325
"2022-12-25 00:00:00",8699400,652427729
"2022-12-26 00:00:00",8713634,652735296
"2022-12-27 00:00:00",8738114,653053224
"2022-12-28 00:00:00",8766272,653598442
"2022-12-29 00:00:00",8794212,654265652
"2022-12-30 00:00:00",8821620,654872985
"2022-12-31 00:00:00",8847360,655530144
"2023-01-01 00:00:00",8872746,655846909
"2023-01-02 00:00:00",8889346,656082175
"2023-01-03 00:00:00",8914351,656375574
"2023-01-04 00:00:00",8948201,656842311
"2023-01-05 00:00:00",8979699,657385412
"2023-01-06 00:00:00",9007371,657977904
"2023-01-07 00:00:00",9031781,658701624
"2023-01-08 00:00:00",9055191,659181421
"2023-01-09 00:00:00",9072505,659597655
"2023-01-10 00:00:00",9097554,659891620
"2023-01-11 00:00:00",9123185,660269802
"2023-01-12 00:00:00",9146104,660803898
"2023-01-13 00:00:00",9167811,661235293
"2023-01-14 00:00:00",9188207,661705918
"2023-01-15 00:00:00",9209474,661991435
"2023-01-16 00:00:00",9225106,662193315
"2023-01-17 00:00:00",9245066,662382996
"2023-01-18 00:00:00",9266087,662705549
"2023-01-19 00:00:00",9284494,663089661
"2023-01-20 00:00:00",9302697,663378856
"2023-01-21 00:00:00",9323771,663730099
"2023-01-22 00:00:00",9342958,663937361
"2023-01-23 00:00:00",9353625,664231101
"2023-01-24 00:00:00",9368483,664344097
"2023-01-25 00:00:00",9384996,664597824
"2023-01-26 00:00:00",9404138,664881506
"2023-01-27 00:00:00",9428486,665149120
"2023-01-28 00:00:00",9455924,665403330
"2023-01-29 00:00:00",9483267,665563520
"2023-01-30 00:00:00",9505551,665729825
"2023-01-31 00:00:00",9537823,665839533
"2023-02-01 00:00:00",9569611,666051618
"2023-02-02 00:00:00",9596660,666329192
"2023-02-03 00:00:00",9622129,666566205
"2023-02-04 00:00:00",9645862,666841667
"2023-02-05 00:00:00",9668845,666969784
"2023-02-06 00:00:00",9685484,667080572
"2023-02-07 00:00:00",9708863,667174375
"2023-02-08 00:00:00",9733094,667400533
"2023-02-09 00:00:00",9754006,667639270
"2023-02-10 00:00:00",9773627,667858719
"2023-02-11 00:00:00",9791908,668062553
"2023-02-12 00:00:00",9809098,668168317
"2023-02-13 00:00:00",9821755,668387615
"2023-02-14 00:00:00",9842257,668477575
"2023-02-15 00:00:00",9862108,668645774
"2023-02-16 00:00:00",9878848,668879752
"2023-02-17 00:00:00",9894283,669088910
"2023-02-18 00:00:00",9909368,669239029
"2023-02-19 00:00:00",9925158,669451356
"2023-02-20 00:00:00",9937216,669524749
"2023-02-21 00:00:00",9954456,669588546
"2023-02-22 00:00:00",9970937,669743597
"2023-02-23 00:00:00",9985320,669988953
"2023-02-24 00:00:00",9998752,670186312
"2023-02-25 00:00:00",10012276,670368070
"2023-02-26 00:00:00",10025366,670473396
"2023-02-27 00:00:00",10033108,670550023
"2023-02-28 00:00:00",10043227,670624060
"2023-03-01 00:00:00",10055439,670790704
"2023-03-02 00:00:00",10069539,670981373
"2023-03-03 00:00:00",10083351,671201139
"2023-03-04 00:00:00",10094733,671421986
"2023-03-05 00:00:00",10105039,671549231
"2023-03-06 00:00:00",10112117,671615640
"2023-03-07 00:00:00",10123157,671675512
"2023-03-08 00:00:00",10134211,671798654
"2023-03-09 00:00:00",10143788,671966271
"2023-03-10 00:00:00",10152881,672139378